Date,Site,SST
2008-06-01,BP08_s2,12.719999313354492
2008-06-01,BP10_s2,11.679999351501465
2008-06-01,BP13_s2,12.78499984741211
2008-06-01,BP14_s2,NA
2008-06-01,LH01_s2,NA
2008-06-01,LH02_s2,NA
2008-06-01,LH07_s2,NA
2008-06-01,LH10_s2,NA
2008-06-01,PB02_s2,NA
2008-06-01,PB03_s2,NA
2008-06-01,PB10_s2,NA
2008-06-01,PB11_s2,NA
2008-06-01,PL02_s2,NA
2008-06-01,PL03_s2,NA
2008-06-01,PL14_s2,NA
2008-06-01,PL16_s2,NA
2008-07-01,BP01_s2,NA
2008-07-01,BP02_s2,NA
2008-07-01,BP03_s2,NA
2008-07-01,BP05_s2,NA
2008-07-01,BP06_s2,11.279999732971191
2008-07-01,BP08_s2,NA
2008-07-01,BP10_s2,10.635000228881836
2008-07-01,BP13_s2,10.8149995803833
2008-07-01,BP14_s2,NA
2008-07-01,LH01_s2,NA
2008-07-01,LH02_s2,NA
2008-07-01,LH07_s2,NA
2008-07-01,LH10_s2,NA
2008-07-01,PB02_s2,NA
2008-07-01,PB03_s2,NA
2008-07-01,PB10_s2,NA
2008-07-01,PB11_s2,NA
2008-07-01,PL02_s2,NA
2008-07-01,PL03_s2,NA
2008-07-01,PL14_s2,NA
2008-07-01,PL16_s2,NA
2008-08-01,BP01_s2,NA
2008-08-01,BP02_s2,NA
2008-08-01,BP03_s2,NA
2008-08-01,BP05_s2,NA
2008-08-01,BP06_s2,8.2649993896484375
2008-08-01,BP08_s2,8.6399993896484375
2008-08-01,BP10_s2,NA
2008-08-01,BP13_s2,NA
2008-08-01,BP14_s2,NA
2008-08-01,LH01_s2,NA
2008-08-01,LH02_s2,NA
2008-08-01,LH07_s2,NA
2008-08-01,LH10_s2,NA
2008-08-01,PB02_s2,NA
2008-08-01,PB03_s2,NA
2008-08-01,PB10_s2,NA
2008-08-01,PB11_s2,NA
2008-08-01,PL02_s2,NA
2008-08-01,PL03_s2,NA
2008-08-01,PL14_s2,NA
2008-08-01,PL16_s2,NA
2008-09-01,BP01_s2,NA
2008-09-01,BP02_s2,NA
2008-09-01,BP03_s2,9.635000228881836
2008-09-01,BP05_s2,8.960000038146973
2008-09-01,BP06_s2,8.71500015258789
2008-09-01,BP08_s2,9.460000038146973
2008-09-01,BP10_s2,9.074999809265137
2008-09-01,BP13_s2,9.279999732971191
2008-09-01,BP14_s2,NA
2008-09-01,LH01_s2,8.15999984741211
2008-09-01,LH02_s2,8.649999618530273
2008-09-01,LH07_s2,8.859999656677246
2008-09-01,LH10_s2,9.420000076293945
2008-09-01,PB02_s2,NA
2008-09-01,PB03_s2,NA
2008-09-01,PB10_s2,NA
2008-09-01,PB11_s2,NA
2008-09-01,PL02_s2,NA
2008-09-01,PL03_s2,NA
2008-09-01,PL14_s2,NA
2008-09-01,PL16_s2,NA
2008-10-01,BP01_s2,10.694999694824219
2008-10-01,BP02_s2,11.864999771118164
2008-10-01,BP03_s2,10.90999984741211
2008-10-01,BP05_s2,10.694999694824219
2008-10-01,BP06_s2,10.78499984741211
2008-10-01,BP08_s2,11.130000114440918
2008-10-01,BP10_s2,11.199999809265137
2008-10-01,BP13_s2,11.425000190734863
2008-10-01,BP14_s2,9.5149993896484375
2008-10-01,LH01_s2,NA
2008-10-01,LH02_s2,NA
2008-10-01,LH07_s2,NA
2008-10-01,LH10_s2,NA
2008-10-01,PB02_s2,NA
2008-10-01,PB03_s2,NA
2008-10-01,PB10_s2,NA
2008-10-01,PB11_s2,NA
2008-10-01,PL02_s2,NA
2008-10-01,PL03_s2,NA
2008-10-01,PL14_s2,NA
2008-10-01,PL16_s2,11.625
2008-11-01,BP01_s2,12.96500015258789
2008-11-01,BP02_s2,14.404999732971191
2008-11-01,BP03_s2,13.00999927520752
2008-11-01,BP05_s2,13.154999732971191
2008-11-01,BP06_s2,12.880000114440918
2008-11-01,BP08_s2,13.0649995803833
2008-11-01,BP10_s2,12.649999618530273
2008-11-01,BP13_s2,NA
2008-11-01,BP14_s2,12.88499927520752
2008-11-01,LH01_s2,NA
2008-11-01,LH02_s2,NA
2008-11-01,LH07_s2,12.644999504089355
2008-11-01,LH10_s2,NA
2008-11-01,PB02_s2,NA
2008-11-01,PB03_s2,NA
2008-11-01,PB10_s2,NA
2008-11-01,PB11_s2,NA
2008-11-01,PL02_s2,NA
2008-11-01,PL03_s2,NA
2008-11-01,PL14_s2,NA
2008-11-01,PL16_s2,13.729999542236328
2008-12-01,BP01_s2,15.335000038146973
2008-12-01,BP02_s2,NA
2008-12-01,BP03_s2,NA
2008-12-01,BP05_s2,13.489999771118164
2008-12-01,BP06_s2,14.694999694824219
2008-12-01,BP08_s2,14.704999923706055
2008-12-01,BP10_s2,13.154999732971191
2008-12-01,BP13_s2,15.63499927520752
2008-12-01,BP14_s2,NA
2008-12-01,LH01_s2,14.569999694824219
2008-12-01,LH02_s2,14.630000114440918
2008-12-01,LH07_s2,14.559999465942383
2008-12-01,LH10_s2,15.364999771118164
2008-12-01,PB02_s2,NA
2008-12-01,PB03_s2,NA
2008-12-01,PB10_s2,NA
2008-12-01,PB11_s2,NA
2008-12-01,PL02_s2,NA
2008-12-01,PL03_s2,NA
2008-12-01,PL14_s2,NA
2008-12-01,PL16_s2,NA
2009-01-01,BP01_s2,16.44499969482422
2009-01-01,BP02_s2,20.19499969482422
2009-01-01,BP03_s2,17.44499969482422
2009-01-01,BP05_s2,16.014999389648438
2009-01-01,BP06_s2,16.529998779296875
2009-01-01,BP08_s2,15.684999465942383
2009-01-01,BP10_s2,16.225000381469727
2009-01-01,BP13_s2,17.154998779296875
2009-01-01,BP14_s2,16.68000030517578
2009-01-01,LH01_s2,18.309999465942383
2009-01-01,LH02_s2,19.764999389648437
2009-01-01,LH07_s2,17.869998931884766
2009-01-01,LH10_s2,17.579999923706055
2009-01-01,PB02_s2,NA
2009-01-01,PB03_s2,NA
2009-01-01,PB10_s2,NA
2009-01-01,PB11_s2,28.364999771118164
2009-01-01,PL02_s2,NA
2009-01-01,PL03_s2,NA
2009-01-01,PL14_s2,NA
2009-01-01,PL16_s2,19.174999237060547
2009-02-01,BP01_s2,17.969999313354492
2009-02-01,BP02_s2,19.270000457763672
2009-02-01,BP03_s2,17.274999618530273
2009-02-01,BP05_s2,17.114999771118164
2009-02-01,BP06_s2,17.315000534057617
2009-02-01,BP08_s2,17.690000534057617
2009-02-01,BP10_s2,17.31999969482422
2009-02-01,BP13_s2,19.654998779296875
2009-02-01,BP14_s2,20.369998931884766
2009-02-01,LH01_s2,19.029998779296875
2009-02-01,LH02_s2,NA
2009-02-01,LH07_s2,NA
2009-02-01,LH10_s2,18.229999542236328
2009-02-01,PB02_s2,NA
2009-02-01,PB03_s2,NA
2009-02-01,PB10_s2,NA
2009-02-01,PB11_s2,NA
2009-02-01,PL02_s2,NA
2009-02-01,PL03_s2,NA
2009-02-01,PL14_s2,NA
2009-02-01,PL16_s2,19.279998779296875
2009-03-01,BP01_s2,18.404998779296875
2009-03-01,BP02_s2,18.904998779296875
2009-03-01,BP03_s2,17.8799991607666
2009-03-01,BP05_s2,17.104999542236328
2009-03-01,BP06_s2,18.1299991607666
2009-03-01,BP08_s2,17.85999870300293
2009-03-01,BP10_s2,17.895000457763672
2009-03-01,BP13_s2,17.69999885559082
2009-03-01,BP14_s2,17.395000457763672
2009-03-01,LH01_s2,NA
2009-03-01,LH02_s2,18.744998931884766
2009-03-01,LH07_s2,19.28999900817871
2009-03-01,LH10_s2,17.25
2009-03-01,PB02_s2,NA
2009-03-01,PB03_s2,NA
2009-03-01,PB10_s2,NA
2009-03-01,PB11_s2,NA
2009-03-01,PL02_s2,21.279998779296875
2009-03-01,PL03_s2,NA
2009-03-01,PL14_s2,NA
2009-03-01,PL16_s2,19.600000381469727
2009-04-01,BP01_s2,16.684999465942383
2009-04-01,BP02_s2,NA
2009-04-01,BP03_s2,16.815000534057617
2009-04-01,BP05_s2,16.395000457763672
2009-04-01,BP06_s2,17.100000381469727
2009-04-01,BP08_s2,16.19499969482422
2009-04-01,BP10_s2,16.190000534057617
2009-04-01,BP13_s2,17.264999389648438
2009-04-01,BP14_s2,17.385000228881836
2009-04-01,LH01_s2,17.31999969482422
2009-04-01,LH02_s2,15.809999465942383
2009-04-01,LH07_s2,15.839999198913574
2009-04-01,LH10_s2,16.975000381469727
2009-04-01,PB02_s2,NA
2009-04-01,PB03_s2,NA
2009-04-01,PB10_s2,NA
2009-04-01,PB11_s2,NA
2009-04-01,PL02_s2,NA
2009-04-01,PL03_s2,NA
2009-04-01,PL14_s2,NA
2009-04-01,PL16_s2,18.670000076293945
2009-05-01,BP01_s2,NA
2009-05-01,BP02_s2,NA
2009-05-01,BP03_s2,15.934999465942383
2009-05-01,BP05_s2,15.954999923706055
2009-05-01,BP06_s2,15.469999313354492
2009-05-01,BP08_s2,15.944999694824219
2009-05-01,BP10_s2,15.854999542236328
2009-05-01,BP13_s2,15.429999351501465
2009-05-01,BP14_s2,16.084999084472656
2009-05-01,LH01_s2,15.934999465942383
2009-05-01,LH02_s2,15.90999984741211
2009-05-01,LH07_s2,15.929999351501465
2009-05-01,LH10_s2,17.31999969482422
2009-05-01,PB02_s2,NA
2009-05-01,PB03_s2,NA
2009-05-01,PB10_s2,NA
2009-05-01,PB11_s2,NA
2009-05-01,PL02_s2,NA
2009-05-01,PL03_s2,NA
2009-05-01,PL14_s2,NA
2009-05-01,PL16_s2,NA
2009-06-01,BP01_s2,12.90999984741211
2009-06-01,BP02_s2,NA
2009-06-01,BP03_s2,12.25999927520752
2009-06-01,BP05_s2,NA
2009-06-01,BP06_s2,11.809999465942383
2009-06-01,BP08_s2,NA
2009-06-01,BP10_s2,13.054999351501465
2009-06-01,BP13_s2,12.799999237060547
2009-06-01,BP14_s2,NA
2009-06-01,LH01_s2,NA
2009-06-01,LH02_s2,NA
2009-06-01,LH07_s2,NA
2009-06-01,LH10_s2,NA
2009-06-01,PB02_s2,NA
2009-06-01,PB03_s2,NA
2009-06-01,PB10_s2,NA
2009-06-01,PB11_s2,NA
2009-06-01,PL02_s2,NA
2009-06-01,PL03_s2,NA
2009-06-01,PL14_s2,5.34499979019165
2009-06-01,PL16_s2,NA
2009-07-01,BP01_s2,NA
2009-07-01,BP02_s2,NA
2009-07-01,BP03_s2,NA
2009-07-01,BP05_s2,NA
2009-07-01,BP06_s2,9.789999961853027
2009-07-01,BP08_s2,10.260000228881836
2009-07-01,BP10_s2,9.529999732971191
2009-07-01,BP13_s2,9.789999961853027
2009-07-01,BP14_s2,9.904999732971191
2009-07-01,LH01_s2,7.534999847412109
2009-07-01,LH02_s2,7.690000057220459
2009-07-01,LH07_s2,NA
2009-07-01,LH10_s2,7.769999980926514
2009-07-01,PB02_s2,NA
2009-07-01,PB03_s2,NA
2009-07-01,PB10_s2,NA
2009-07-01,PB11_s2,NA
2009-07-01,PL02_s2,NA
2009-07-01,PL03_s2,NA
2009-07-01,PL14_s2,NA
2009-07-01,PL16_s2,NA
2009-08-01,BP01_s2,7.784999847412109
2009-08-01,BP02_s2,NA
2009-08-01,BP03_s2,8.119999885559082
2009-08-01,BP05_s2,NA
2009-08-01,BP06_s2,9.304999351501465
2009-08-01,BP08_s2,9.125
2009-08-01,BP10_s2,8.904999732971191
2009-08-01,BP13_s2,8.2649993896484375
2009-08-01,BP14_s2,NA
2009-08-01,LH01_s2,NA
2009-08-01,LH02_s2,NA
2009-08-01,LH07_s2,NA
2009-08-01,LH10_s2,NA
2009-08-01,PB02_s2,NA
2009-08-01,PB03_s2,NA
2009-08-01,PB10_s2,NA
2009-08-01,PB11_s2,NA
2009-08-01,PL02_s2,NA
2009-08-01,PL03_s2,NA
2009-08-01,PL14_s2,NA
2009-08-01,PL16_s2,NA
2009-09-01,BP01_s2,9.969999313354492
2009-09-01,BP02_s2,10.894999504089355
2009-09-01,BP03_s2,9.414999961853027
2009-09-01,BP05_s2,9.880000114440918
2009-09-01,BP06_s2,10.019999504089355
2009-09-01,BP08_s2,9.4399995803833
2009-09-01,BP10_s2,9.3899993896484375
2009-09-01,BP13_s2,9.425000190734863
2009-09-01,BP14_s2,10.03499984741211
2009-09-01,LH01_s2,9.28499984741211
2009-09-01,LH02_s2,9.619999885559082
2009-09-01,LH07_s2,9.125
2009-09-01,LH10_s2,9.914999961853027
2009-09-01,PB02_s2,NA
2009-09-01,PB03_s2,NA
2009-09-01,PB10_s2,NA
2009-09-01,PB11_s2,NA
2009-09-01,PL02_s2,NA
2009-09-01,PL03_s2,NA
2009-09-01,PL14_s2,NA
2009-09-01,PL16_s2,11.234999656677246
2009-10-01,BP01_s2,10.609999656677246
2009-10-01,BP02_s2,11.045000076293945
2009-10-01,BP03_s2,10.399999618530273
2009-10-01,BP05_s2,11.074999809265137
2009-10-01,BP06_s2,11.074999809265137
2009-10-01,BP08_s2,10.545000076293945
2009-10-01,BP10_s2,12.744999885559082
2009-10-01,BP13_s2,10.569999694824219
2009-10-01,BP14_s2,10.75
2009-10-01,LH01_s2,11.130000114440918
2009-10-01,LH02_s2,11.420000076293945
2009-10-01,LH07_s2,11.88499927520752
2009-10-01,LH10_s2,11.63499927520752
2009-10-01,PB02_s2,NA
2009-10-01,PB03_s2,NA
2009-10-01,PB10_s2,NA
2009-10-01,PB11_s2,NA
2009-10-01,PL02_s2,11.670000076293945
2009-10-01,PL03_s2,13.144999504089355
2009-10-01,PL14_s2,NA
2009-10-01,PL16_s2,11.434999465942383
2009-11-01,BP01_s2,11.779999732971191
2009-11-01,BP02_s2,13
2009-11-01,BP03_s2,10.75
2009-11-01,BP05_s2,12.050000190734863
2009-11-01,BP06_s2,12.125
2009-11-01,BP08_s2,11.375
2009-11-01,BP10_s2,11.34999942779541
2009-11-01,BP13_s2,11.614999771118164
2009-11-01,BP14_s2,11.34999942779541
2009-11-01,LH01_s2,11.875
2009-11-01,LH02_s2,11.880000114440918
2009-11-01,LH07_s2,12.050000190734863
2009-11-01,LH10_s2,12.369999885559082
2009-11-01,PB02_s2,NA
2009-11-01,PB03_s2,NA
2009-11-01,PB10_s2,NA
2009-11-01,PB11_s2,NA
2009-11-01,PL02_s2,NA
2009-11-01,PL03_s2,NA
2009-11-01,PL14_s2,NA
2009-11-01,PL16_s2,10.274999618530273
2009-12-01,BP01_s2,13.054999351501465
2009-12-01,BP02_s2,15.38499927520752
2009-12-01,BP03_s2,13.639999389648437
2009-12-01,BP05_s2,NA
2009-12-01,BP06_s2,13.304999351501465
2009-12-01,BP08_s2,12.84000015258789
2009-12-01,BP10_s2,12.59000015258789
2009-12-01,BP13_s2,12.454999923706055
2009-12-01,BP14_s2,12.979999542236328
2009-12-01,LH01_s2,13.90999984741211
2009-12-01,LH02_s2,13.130000114440918
2009-12-01,LH07_s2,13.154999732971191
2009-12-01,LH10_s2,13.90999984741211
2009-12-01,PB02_s2,NA
2009-12-01,PB03_s2,NA
2009-12-01,PB10_s2,NA
2009-12-01,PB11_s2,NA
2009-12-01,PL02_s2,18.645000457763672
2009-12-01,PL03_s2,NA
2009-12-01,PL14_s2,NA
2009-12-01,PL16_s2,14.519999504089355
2010-01-01,BP01_s2,15.239999771118164
2010-01-01,BP02_s2,16.684999465942383
2010-01-01,BP03_s2,14.649999618530273
2010-01-01,BP05_s2,14.65999984741211
2010-01-01,BP06_s2,14.524999618530273
2010-01-01,BP08_s2,14.25
2010-01-01,BP10_s2,14.829999923706055
2010-01-01,BP13_s2,16.024999618530273
2010-01-01,BP14_s2,15.354999542236328
2010-01-01,LH01_s2,18.23499870300293
2010-01-01,LH02_s2,18.184999465942383
2010-01-01,LH07_s2,14.875
2010-01-01,LH10_s2,14.574999809265137
2010-01-01,PB02_s2,NA
2010-01-01,PB03_s2,NA
2010-01-01,PB10_s2,NA
2010-01-01,PB11_s2,NA
2010-01-01,PL02_s2,NA
2010-01-01,PL03_s2,NA
2010-01-01,PL14_s2,NA
2010-01-01,PL16_s2,NA
2010-02-01,BP01_s2,17.174999237060547
2010-02-01,BP02_s2,15.424999237060547
2010-02-01,BP03_s2,17.18000030517578
2010-02-01,BP05_s2,16.864999771118164
2010-02-01,BP06_s2,18.85999870300293
2010-02-01,BP08_s2,16.625
2010-02-01,BP10_s2,16.56999969482422
2010-02-01,BP13_s2,19.94499969482422
2010-02-01,BP14_s2,18.979999542236328
2010-02-01,LH01_s2,18.59000015258789
2010-02-01,LH02_s2,18.674999237060547
2010-02-01,LH07_s2,18.274999618530273
2010-02-01,LH10_s2,21.44999885559082
2010-02-01,PB02_s2,NA
2010-02-01,PB03_s2,NA
2010-02-01,PB10_s2,NA
2010-02-01,PB11_s2,NA
2010-02-01,PL02_s2,NA
2010-02-01,PL03_s2,13.684999465942383
2010-02-01,PL14_s2,13.529999732971191
2010-02-01,PL16_s2,15.335000038146973
2010-03-01,BP01_s2,19.024999618530273
2010-03-01,BP02_s2,23.184999465942383
2010-03-01,BP03_s2,18.68000030517578
2010-03-01,BP05_s2,19.170000076293945
2010-03-01,BP06_s2,18.46500015258789
2010-03-01,BP08_s2,18.35999870300293
2010-03-01,BP10_s2,17.670000076293945
2010-03-01,BP13_s2,19.494998931884766
2010-03-01,BP14_s2,18.854999542236328
2010-03-01,LH01_s2,19.814998626708984
2010-03-01,LH02_s2,20.959999084472656
2010-03-01,LH07_s2,20.07499885559082
2010-03-01,LH10_s2,20.020000457763672
2010-03-01,PB02_s2,NA
2010-03-01,PB03_s2,NA
2010-03-01,PB10_s2,NA
2010-03-01,PB11_s2,NA
2010-03-01,PL02_s2,NA
2010-03-01,PL03_s2,NA
2010-03-01,PL14_s2,NA
2010-03-01,PL16_s2,20.619998931884766
2010-04-01,BP01_s2,17.600000381469727
2010-04-01,BP02_s2,18.239999771118164
2010-04-01,BP03_s2,17.369998931884766
2010-04-01,BP05_s2,17.82499885559082
2010-04-01,BP06_s2,17.719999313354492
2010-04-01,BP08_s2,17.434999465942383
2010-04-01,BP10_s2,18.334999084472656
2010-04-01,BP13_s2,17.979999542236328
2010-04-01,BP14_s2,18.565000534057617
2010-04-01,LH01_s2,17.829999923706055
2010-04-01,LH02_s2,17.904998779296875
2010-04-01,LH07_s2,18.645000457763672
2010-04-01,LH10_s2,18.94999885559082
2010-04-01,PB02_s2,NA
2010-04-01,PB03_s2,NA
2010-04-01,PB10_s2,NA
2010-04-01,PB11_s2,NA
2010-04-01,PL02_s2,18.66499900817871
2010-04-01,PL03_s2,NA
2010-04-01,PL14_s2,23.5
2010-04-01,PL16_s2,18.729999542236328
2010-05-01,BP01_s2,15.144999504089355
2010-05-01,BP02_s2,16.28999900817871
2010-05-01,BP03_s2,15.109999656677246
2010-05-01,BP05_s2,15.1899995803833
2010-05-01,BP06_s2,15.25999927520752
2010-05-01,BP08_s2,15.420000076293945
2010-05-01,BP10_s2,15.549999237060547
2010-05-01,BP13_s2,14.949999809265137
2010-05-01,BP14_s2,14.799999237060547
2010-05-01,LH01_s2,15.03499984741211
2010-05-01,LH02_s2,14.954999923706055
2010-05-01,LH07_s2,15.170000076293945
2010-05-01,LH10_s2,15.829999923706055
2010-05-01,PB02_s2,NA
2010-05-01,PB03_s2,NA
2010-05-01,PB10_s2,NA
2010-05-01,PB11_s2,NA
2010-05-01,PL02_s2,NA
2010-05-01,PL03_s2,18.16499900817871
2010-05-01,PL14_s2,18.524999618530273
2010-05-01,PL16_s2,16.154998779296875
2010-06-01,BP01_s2,13.529999732971191
2010-06-01,BP02_s2,NA
2010-06-01,BP03_s2,14.109999656677246
2010-06-01,BP05_s2,NA
2010-06-01,BP06_s2,13.649999618530273
2010-06-01,BP08_s2,13.84999942779541
2010-06-01,BP10_s2,14.21500015258789
2010-06-01,BP13_s2,13.514999389648437
2010-06-01,BP14_s2,13.069999694824219
2010-06-01,LH01_s2,NA
2010-06-01,LH02_s2,13.47499942779541
2010-06-01,LH07_s2,NA
2010-06-01,LH10_s2,NA
2010-06-01,PB02_s2,NA
2010-06-01,PB03_s2,NA
2010-06-01,PB10_s2,NA
2010-06-01,PB11_s2,NA
2010-06-01,PL02_s2,NA
2010-06-01,PL03_s2,NA
2010-06-01,PL14_s2,NA
2010-06-01,PL16_s2,NA
2010-07-01,BP01_s2,11.264999389648438
2010-07-01,BP02_s2,NA
2010-07-01,BP03_s2,11.484999656677246
2010-07-01,BP05_s2,NA
2010-07-01,BP06_s2,10.260000228881836
2010-07-01,BP08_s2,NA
2010-07-01,BP10_s2,10.519999504089355
2010-07-01,BP13_s2,NA
2010-07-01,BP14_s2,NA
2010-07-01,LH01_s2,9.179999351501465
2010-07-01,LH02_s2,8.875
2010-07-01,LH07_s2,9.729999542236328
2010-07-01,LH10_s2,9.625
2010-07-01,PB02_s2,NA
2010-07-01,PB03_s2,NA
2010-07-01,PB10_s2,NA
2010-07-01,PB11_s2,NA
2010-07-01,PL02_s2,NA
2010-07-01,PL03_s2,NA
2010-07-01,PL14_s2,NA
2010-07-01,PL16_s2,11.414999961853027
2010-08-01,BP01_s2,9.594999313354492
2010-08-01,BP02_s2,NA
2010-08-01,BP03_s2,NA
2010-08-01,BP05_s2,8.545000076293945
2010-08-01,BP06_s2,9.304999351501465
2010-08-01,BP08_s2,9.229999542236328
2010-08-01,BP10_s2,9.329999923706055
2010-08-01,BP13_s2,9.289999961853027
2010-08-01,BP14_s2,9.5149993896484375
2010-08-01,LH01_s2,8.434999465942383
2010-08-01,LH02_s2,8.829999923706055
2010-08-01,LH07_s2,NA
2010-08-01,LH10_s2,8.434999465942383
2010-08-01,PB02_s2,NA
2010-08-01,PB03_s2,NA
2010-08-01,PB10_s2,NA
2010-08-01,PB11_s2,NA
2010-08-01,PL02_s2,NA
2010-08-01,PL03_s2,NA
2010-08-01,PL14_s2,NA
2010-08-01,PL16_s2,NA
2010-09-01,BP01_s2,9.319999694824219
2010-09-01,BP02_s2,NA
2010-09-01,BP03_s2,9.4399995803833
2010-09-01,BP05_s2,9.399999618530273
2010-09-01,BP06_s2,9.34999942779541
2010-09-01,BP08_s2,9.28499984741211
2010-09-01,BP10_s2,9.2649993896484375
2010-09-01,BP13_s2,9.269999504089355
2010-09-01,BP14_s2,9.295000076293945
2010-09-01,LH01_s2,8.769999504089355
2010-09-01,LH02_s2,8.585000038146973
2010-09-01,LH07_s2,8.994999885559082
2010-09-01,LH10_s2,9.079999923706055
2010-09-01,PB02_s2,NA
2010-09-01,PB03_s2,NA
2010-09-01,PB10_s2,NA
2010-09-01,PB11_s2,NA
2010-09-01,PL02_s2,9.524999618530273
2010-09-01,PL03_s2,NA
2010-09-01,PL14_s2,9.734999656677246
2010-09-01,PL16_s2,9.519999504089355
2010-10-01,BP01_s2,10.84999942779541
2010-10-01,BP02_s2,NA
2010-10-01,BP03_s2,11.03499984741211
2010-10-01,BP05_s2,10.0649995803833
2010-10-01,BP06_s2,10.859999656677246
2010-10-01,BP08_s2,9.914999961853027
2010-10-01,BP10_s2,10.65999984741211
2010-10-01,BP13_s2,10.114999771118164
2010-10-01,BP14_s2,NA
2010-10-01,LH01_s2,10.644999504089355
2010-10-01,LH02_s2,11.889999389648438
2010-10-01,LH07_s2,11.795000076293945
2010-10-01,LH10_s2,11.109999656677246
2010-10-01,PB02_s2,NA
2010-10-01,PB03_s2,NA
2010-10-01,PB10_s2,NA
2010-10-01,PB11_s2,NA
2010-10-01,PL02_s2,NA
2010-10-01,PL03_s2,NA
2010-10-01,PL14_s2,NA
2010-10-01,PL16_s2,11.539999961853027
2010-11-01,BP01_s2,13.239999771118164
2010-11-01,BP02_s2,13.319999694824219
2010-11-01,BP03_s2,13.699999809265137
2010-11-01,BP05_s2,13.125
2010-11-01,BP06_s2,12.664999961853027
2010-11-01,BP08_s2,12.505000114440918
2010-11-01,BP10_s2,11.569999694824219
2010-11-01,BP13_s2,11.889999389648438
2010-11-01,BP14_s2,12.5649995803833
2010-11-01,LH01_s2,12.414999961853027
2010-11-01,LH02_s2,12.279999732971191
2010-11-01,LH07_s2,12.194999694824219
2010-11-01,LH10_s2,10.75
2010-11-01,PB02_s2,NA
2010-11-01,PB03_s2,NA
2010-11-01,PB10_s2,NA
2010-11-01,PB11_s2,NA
2010-11-01,PL02_s2,NA
2010-11-01,PL03_s2,NA
2010-11-01,PL14_s2,NA
2010-11-01,PL16_s2,NA
2010-12-01,BP01_s2,16.07499885559082
2010-12-01,BP02_s2,14.75
2010-12-01,BP03_s2,13.78499984741211
2010-12-01,BP05_s2,17.399999618530273
2010-12-01,BP06_s2,14.3149995803833
2010-12-01,BP08_s2,14.139999389648438
2010-12-01,BP10_s2,13.929999351501465
2010-12-01,BP13_s2,16.73499870300293
2010-12-01,BP14_s2,13.28499984741211
2010-12-01,LH01_s2,16.049999237060547
2010-12-01,LH02_s2,16.045000076293945
2010-12-01,LH07_s2,15.210000038146973
2010-12-01,LH10_s2,15.674999237060547
2010-12-01,PB02_s2,NA
2010-12-01,PB03_s2,NA
2010-12-01,PB10_s2,NA
2010-12-01,PB11_s2,NA
2010-12-01,PL02_s2,15.804999351501465
2010-12-01,PL03_s2,NA
2010-12-01,PL14_s2,NA
2010-12-01,PL16_s2,17.744998931884766
2011-01-01,BP01_s2,17.31999969482422
2011-01-01,BP02_s2,NA
2011-01-01,BP03_s2,NA
2011-01-01,BP05_s2,18.494998931884766
2011-01-01,BP06_s2,17.079999923706055
2011-01-01,BP08_s2,17.104999542236328
2011-01-01,BP10_s2,17.369998931884766
2011-01-01,BP13_s2,NA
2011-01-01,BP14_s2,16.3799991607666
2011-01-01,LH01_s2,18.55500030517578
2011-01-01,LH02_s2,19.510000228881836
2011-01-01,LH07_s2,19.10999870300293
2011-01-01,LH10_s2,NA
2011-01-01,PB02_s2,NA
2011-01-01,PB03_s2,NA
2011-01-01,PB10_s2,NA
2011-01-01,PB11_s2,NA
2011-01-01,PL02_s2,NA
2011-01-01,PL03_s2,NA
2011-01-01,PL14_s2,NA
2011-01-01,PL16_s2,NA
2011-02-01,BP01_s2,18.420000076293945
2011-02-01,BP02_s2,20.614999771118164
2011-02-01,BP03_s2,18.119998931884766
2011-02-01,BP05_s2,18.395000457763672
2011-02-01,BP06_s2,17.71500015258789
2011-02-01,BP08_s2,17.600000381469727
2011-02-01,BP10_s2,17.434999465942383
2011-02-01,BP13_s2,19.53999900817871
2011-02-01,BP14_s2,18.15999984741211
2011-02-01,LH01_s2,21.369998931884766
2011-02-01,LH02_s2,21.114999771118164
2011-02-01,LH07_s2,19.744998931884766
2011-02-01,LH10_s2,19.69999885559082
2011-02-01,PB02_s2,NA
2011-02-01,PB03_s2,NA
2011-02-01,PB10_s2,NA
2011-02-01,PB11_s2,NA
2011-02-01,PL02_s2,23.16499900817871
2011-02-01,PL03_s2,NA
2011-02-01,PL14_s2,21.78999900817871
2011-02-01,PL16_s2,19.895000457763672
2011-03-01,BP01_s2,19.020000457763672
2011-03-01,BP02_s2,20.385000228881836
2011-03-01,BP03_s2,18.994998931884766
2011-03-01,BP05_s2,18.94999885559082
2011-03-01,BP06_s2,18.59000015258789
2011-03-01,BP08_s2,18.53499984741211
2011-03-01,BP10_s2,16.875
2011-03-01,BP13_s2,19.44999885559082
2011-03-01,BP14_s2,15.6899995803833
2011-03-01,LH01_s2,20.3799991607666
2011-03-01,LH02_s2,20.579999923706055
2011-03-01,LH07_s2,16.600000381469727
2011-03-01,LH10_s2,20.03999900817871
2011-03-01,PB02_s2,NA
2011-03-01,PB03_s2,NA
2011-03-01,PB10_s2,NA
2011-03-01,PB11_s2,NA
2011-03-01,PL02_s2,NA
2011-03-01,PL03_s2,NA
2011-03-01,PL14_s2,25.329999923706055
2011-03-01,PL16_s2,20.78999900817871
2011-04-01,BP01_s2,16.635000228881836
2011-04-01,BP02_s2,18.404998779296875
2011-04-01,BP03_s2,16.71500015258789
